timestamp,azimuth,pitch,roll
2026-03-29 14:31:20.353000000,31.016364,-32.828748,-9.79561
2026-03-29 14:31:20.451000000,30.722553,-32.475296,-9.818625
2026-03-29 14:31:20.550000000,31.537268,-32.319263,-9.721284
2026-03-29 14:31:20.648000000,31.137074,-32.291803,-9.157257
2026-03-29 14:31:20.747000000,30.844591,-32.65578,-8.619293
2026-03-29 14:31:20.845000000,32.595992,-32.403114,-8.103891
2026-03-29 14:31:20.943000000,33.837853,-32.375052,-7.859127
2026-03-29 14:31:21.042000000,35.271595,-32.317873,-7.05054
2026-03-29 14:31:21.140000000,37.367016,-32.013472,-6.890679
2026-03-29 14:31:21.239000000,38.126642,-32.065788,-7.042359
2026-03-29 14:31:21.337000000,38.477567,-32.052934,-7.406638
2026-03-29 14:31:21.435000000,38.284723,-32.394617,-7.348376
2026-03-29 14:31:21.534000000,38.8046,-32.293568,-7.880961
2026-03-29 14:31:21.632000000,38.730448,-32.145671,-8.188038
2026-03-29 14:31:21.730000000,38.75893,-32.322214,-8.02623
2026-03-29 14:31:21.830000000,39.623563,-32.436039,-8.664325
2026-03-29 14:31:21.930000000,38.885691,-32.656839,-9.41961
2026-03-29 14:31:22.030000000,37.949965,-32.476788,-9.554234
2026-03-29 14:31:22.128000000,38.494004,-32.572076,-9.291467
2026-03-29 14:31:22.229000000,39.107218,-32.967653,-9.770437
2026-03-29 14:31:22.328005127,39.055281,-33.067422,-10.323847
2026-03-29 14:31:22.428000000,38.627906,-33.119625,-10.639562
2026-03-29 14:31:22.527000000,38.242321,-33.432055,-10.430641
2026-03-29 14:31:22.626000000,38.854337,-33.319473,-9.546007
2026-03-29 14:31:22.724000000,41.146972,-33.306437,-7.829266
2026-03-29 14:31:22.823000000,43.447431,-33.246345,-6.691246
2026-03-29 14:31:22.921000000,46.210546,-33.20893,-6.053955
2026-03-29 14:31:23.019000000,47.847852,-33.195652,-6.323887
2026-03-29 14:31:23.118000000,47.730233,-33.08127,-7.422146
2026-03-29 14:31:23.216000000,46.034577,-33.430962,-9.106657
2026-03-29 14:31:23.314000000,45.030768,-33.264046,-10.006663
2026-03-29 14:31:23.413000000,44.472359,-33.51386,-10.341928
2026-03-29 14:31:23.511000000,44.380131,-33.731914,-10.577457
2026-03-29 14:31:23.610000000,42.36517,-33.718612,-11.671561
2026-03-29 14:31:23.708000000,40.62171,-33.940999,-12.15096
2026-03-29 14:31:23.806000000,40.721786,-33.313893,-12.496877
2026-03-29 14:31:23.905000000,40.45615,-33.398215,-12.130401
2026-03-29 14:31:24.003000000,40.598976,-33.554431,-11.69624
2026-03-29 14:31:24.102000000,40.715393,-33.610862,-11.500137
2026-03-29 14:31:24.200000000,41.038433,-33.742886,-11.772347
2026-03-29 14:31:24.298000000,40.971685,-33.744112,-11.528176
2026-03-29 14:31:24.397000000,40.794066,-33.99102,-11.16525
2026-03-29 14:31:24.495000000,41.433714,-33.755854,-10.24435
2026-03-29 14:31:24.593000000,42.679308,-33.255139,-9.638691
2026-03-29 14:31:24.692000000,44.218785,-33.000301,-9.023126
2026-03-29 14:31:24.790000000,44.050158,-33.33118,-9.194533
2026-03-29 14:31:24.889005127,43.016166,-33.666819,-9.699051
2026-03-29 14:31:24.987000000,42.669903,-33.802224,-9.713571
2026-03-29 14:31:25.085000000,43.291723,-33.921045,-9.557706
2026-03-29 14:31:25.184000000,44.16039,-33.940125,-9.504616
2026-03-29 14:31:25.282000000,45.29844,-34.068956,-9.465899
2026-03-29 14:31:25.381000000,45.506388,-34.132573,-9.136444
2026-03-29 14:31:25.479000000,46.296344,-33.832854,-9.217923
2026-03-29 14:31:25.577000000,45.170367,-33.991181,-9.825262
2026-03-29 14:31:25.676000000,43.487531,-34.151369,-10.781312
2026-03-29 14:31:25.774000000,43.400736,-34.257705,-11.224846
2026-03-29 14:31:25.872000000,42.804652,-34.091919,-11.448055
2026-03-29 14:31:25.970994873,41.05445,-33.941344,-12.155806
2026-03-29 14:31:26.069000000,40.923833,-33.950961,-11.80223
2026-03-29 14:31:26.168000000,40.800077,-34.308846,-10.918957
2026-03-29 14:31:26.266000000,42.406725,-34.186511,-9.758602
2026-03-29 14:31:26.364000000,43.730214,-34.34047,-8.451709
2026-03-29 14:31:26.463000000,45.181572,-34.228103,-7.956893
2026-03-29 14:31:26.561000000,46.461098,-34.217629,-7.75073
2026-03-29 14:31:26.660000000,46.820735,-34.388305,-7.984542
2026-03-29 14:31:26.758000000,45.409249,-34.737618,-9.076416
2026-03-29 14:31:26.856000000,44.061946,-34.272393,-10.118026
2026-03-29 14:31:26.955000000,43.645705,-34.32097,-10.543157
2026-03-29 14:31:27.053000000,43.595322,-34.373122,-10.524764
2026-03-29 14:31:27.152000000,43.968107,-34.755267,-10.572077
2026-03-29 14:31:27.250000000,42.590147,-34.701237,-10.847642
2026-03-29 14:31:27.348000000,41.585211,-34.636781,-11.506473
2026-03-29 14:31:27.447000000,40.405244,-34.650123,-11.993625
2026-03-29 14:31:27.545000000,40.507393,-35.035124,-11.959897
2026-03-29 14:31:27.643000000,40.799083,-35.126765,-11.265362
2026-03-29 14:31:27.742000000,41.373997,-34.972501,-11.409078
2026-03-29 14:31:27.840000000,41.351379,-35.390174,-12.183531
2026-03-29 14:31:27.939000000,40.604095,-34.931148,-12.314769
2026-03-29 14:31:28.037000000,40.500208,-35.069244,-12.216148
2026-03-29 14:31:28.135000000,40.941817,-34.992644,-12.052016
2026-03-29 14:31:28.234000000,41.884021,-35.1725,-11.913945
2026-03-29 14:31:28.332000000,41.565372,-34.886322,-12.524163
2026-03-29 14:31:28.431000000,40.298632,-35.00655,-13.221991
2026-03-29 14:31:28.529000000,40.709321,-35.05833,-12.979525
2026-03-29 14:31:28.627000000,40.101202,-35.019626,-13.012165
2026-03-29 14:31:28.726000000,40.136176,-35.223081,-12.665975
2026-03-29 14:31:28.824000000,40.719197,-35.429772,-11.822194
2026-03-29 14:31:28.922000000,41.38412,-35.459665,-11.313846
2026-03-29 14:31:29.021000000,41.182209,-35.167719,-11.048252
2026-03-29 14:31:29.119000000,41.876754,-35.117653,-10.592836
2026-03-29 14:31:29.218000000,42.031543,-34.965115,-10.72831
2026-03-29 14:31:29.316000000,42.056364,-34.614579,-10.932587
2026-03-29 14:31:29.414000000,41.725291,-34.775389,-10.6794
2026-03-29 14:31:29.513000000,41.360337,-34.771673,-10.675812
2026-03-29 14:31:29.611000000,41.280881,-34.747396,-10.698922
2026-03-29 14:31:29.710000000,40.6036,-34.789804,-9.985384
2026-03-29 14:31:29.808000000,41.67736,-34.570258,-9.583553
2026-03-29 14:31:29.906000000,41.016768,-34.921347,-9.574794
2026-03-29 14:31:30.005000000,39.137513,-35.020173,-9.967354
2026-03-29 14:31:30.103000000,38.884243,-35.130788,-10.808135
2026-03-29 14:31:30.201000000,38.148983,-35.010242,-11.373237
2026-03-29 14:31:30.300000000,36.567416,-35.581157,-11.50222
2026-03-29 14:31:30.398000000,36.268216,-35.417973,-11.297604
2026-03-29 14:31:30.497000000,36.140723,-35.117773,-11.299441
2026-03-29 14:31:30.595000000,36.064615,-34.768009,-10.797092
2026-03-29 14:31:30.695000000,36.735223,-34.529567,-9.781172
2026-03-29 14:31:30.795000000,37.202978,-34.694462,-8.77115
2026-03-29 14:31:30.894000000,37.43711,-34.462187,-8.01565
2026-03-29 14:31:30.995000000,37.978546,-34.315027,-8.026204
2026-03-29 14:31:31.094000000,38.656193,-34.602158,-7.612608
2026-03-29 14:31:31.194000000,39.004082,-34.575254,-6.830549
2026-03-29 14:31:31.294000000,40.040775,-34.333052,-6.551807
2026-03-29 14:31:31.392000000,40.784019,-34.217701,-6.93253
2026-03-29 14:31:31.490000000,39.909304,-34.16394,-7.525261
2026-03-29 14:31:31.589000000,39.484067,-34.231474,-8.173628
2026-03-29 14:31:31.687000000,38.658843,-34.304448,-8.60228
2026-03-29 14:31:31.785000000,37.743666,-34.21866,-8.891259
2026-03-29 14:31:31.884000000,37.579373,-34.095212,-9.357363
2026-03-29 14:31:31.982000000,36.447614,-34.207329,-10.57582
2026-03-29 14:31:32.081000000,34.219179,-34.462201,-11.510693
2026-03-29 14:31:32.179000000,33.048994,-34.062604,-12.210392
2026-03-29 14:31:32.277000000,32.131327,-34.201288,-12.623451
2026-03-29 14:31:32.376000000,30.568177,-34.037343,-12.303978
2026-03-29 14:31:32.474000000,30.900589,-34.084587,-11.447971
2026-03-29 14:31:32.573000000,31.054398,-33.877725,-9.852042
2026-03-29 14:31:32.672000000,32.357393,-33.992509,-8.291469
2026-03-29 14:31:32.772000000,34.094064,-33.72118,-7.384258
2026-03-29 14:31:32.872000000,35.439058,-33.655781,-6.860983
2026-03-29 14:31:32.972000000,35.350614,-34.213722,-7.326273
2026-03-29 14:31:33.071000000,35.375165,-34.281249,-8.301887
2026-03-29 14:31:33.171000000,33.253152,-34.767405,-9.142066
2026-03-29 14:31:33.271000000,31.751698,-34.649154,-9.895389
2026-03-29 14:31:33.369000000,31.34702,-34.378845,-9.507381
2026-03-29 14:31:33.468000000,31.482633,-34.158309,-9.169478
2026-03-29 14:31:33.566000000,31.723599,-34.401921,-8.861604
2026-03-29 14:31:33.665000000,31.915982,-34.120377,-8.745392
2026-03-29 14:31:33.763000000,32.290122,-34.021688,-8.776826
2026-03-29 14:31:33.861000000,31.999074,-34.187989,-8.941239
2026-03-29 14:31:33.960000000,31.444159,-35.024131,-9.487504
2026-03-29 14:31:34.058000000,30.935645,-34.859523,-10.630154
2026-03-29 14:31:34.157000000,29.892282,-35.001776,-11.193555
2026-03-29 14:31:34.255000000,30.142465,-35.10289,-10.582424
2026-03-29 14:31:34.353000000,30.36114,-35.109867,-9.791341
2026-03-29 14:31:34.452000000,30.850042,-35.303503,-8.945035
2026-03-29 14:31:34.550000000,31.552001,-35.357943,-8.476033
2026-03-29 14:31:34.648000000,31.494135,-35.242581,-8.644024
2026-03-29 14:31:34.747000000,30.597376,-35.031299,-8.846657
2026-03-29 14:31:34.845000000,29.942617,-34.85453,-9.087293
2026-03-29 14:31:34.944000000,29.177557,-35.050079,-9.044274
2026-03-29 14:31:35.042000000,29.5501,-35.194711,-9.091648
2026-03-29 14:31:35.140000000,29.754203,-34.648532,-9.016545
2026-03-29 14:31:35.239000000,29.912598,-35.05388,-9.025089
2026-03-29 14:31:35.337000000,30.08407,-34.598924,-9.136496
2026-03-29 14:31:35.436000000,28.557521,-34.966324,-9.91712
2026-03-29 14:31:35.534000000,27.543103,-34.945198,-11.581132
2026-03-29 14:31:35.632000000,25.829851,-34.947339,-12.72393
2026-03-29 14:31:35.731000000,25.708619,-34.792208,-12.826979
2026-03-29 14:31:35.830000000,25.500414,-34.812511,-12.393904
2026-03-29 14:31:35.930000000,26.096934,-34.940847,-11.853337
2026-03-29 14:31:36.031000000,26.288729,-35.002267,-11.189526
2026-03-29 14:31:36.130000000,27.295652,-34.735613,-10.528984
2026-03-29 14:31:36.230000000,27.808176,-34.810353,-9.903612
2026-03-29 14:31:36.329000000,27.915009,-34.784251,-9.627927
2026-03-29 14:31:36.428994873,28.134369,-34.733015,-9.442881
2026-03-29 14:31:36.528000000,28.791771,-34.849159,-9.368474
2026-03-29 14:31:36.626000000,30.420583,-34.7984,-8.894851
2026-03-29 14:31:36.724000000,30.882151,-34.461945,-8.995849
2026-03-29 14:31:36.823000000,30.24988,-34.552021,-9.634473
2026-03-29 14:31:36.921000000,31.342929,-34.782677,-9.943049
2026-03-29 14:31:37.020000000,32.208266,-34.624889,-10.235582
2026-03-29 14:31:37.118000000,32.25367,-34.722469,-10.716028
2026-03-29 14:31:37.216000000,31.108619,-34.976907,-11.290987
2026-03-29 14:31:37.315000000,30.717584,-34.805135,-11.572481
2026-03-29 14:31:37.413000000,30.581516,-34.496045,-11.711452
2026-03-29 14:31:37.511000000,30.486365,-34.463704,-11.525241
2026-03-29 14:31:37.610000000,30.248292,-34.110651,-11.195634
2026-03-29 14:31:37.708000000,31.431516,-33.936423,-10.678022
2026-03-29 14:31:37.807000000,31.972023,-33.715296,-10.114465
2026-03-29 14:31:37.905000000,33.639904,-34.013096,-9.947579
2026-03-29 14:31:38.003000000,34.762873,-34.391959,-10.179837
2026-03-29 14:31:38.102000000,35.791899,-34.465032,-11.329383
2026-03-29 14:31:38.200000000,33.608318,-34.498483,-13.548297
2026-03-29 14:31:38.299000000,31.527955,-34.413754,-15.899934
2026-03-29 14:31:38.397000000,26.881751,-34.019045,-18.249586
2026-03-29 14:31:38.495000000,20.064365,-33.558502,-19.885642
2026-03-29 14:31:38.594000000,15.214989,-32.719905,-19.498332
2026-03-29 14:31:38.692000000,11.777171,-33.288614,-17.196005
2026-03-29 14:31:38.790000000,14.88566,-33.9133,-12.074062
2026-03-29 14:31:38.889000000,20.4347,-33.862719,-6.117223
2026-03-29 14:31:38.987000000,28.515101,-32.988974,-0.968046
2026-03-29 14:31:39.086000000,34.68439,-32.060464,1.989745
2026-03-29 14:31:39.184000000,39.08224,-31.093702,3.597498
2026-03-29 14:31:39.282000000,46.185705,-29.725902,5.118401
2026-03-29 14:31:39.381000000,50.967309,-29.576976,5.211301
2026-03-29 14:31:39.479000000,54.482845,-30.344738,4.145969
2026-03-29 14:31:39.578000000,52.126901,-32.204451,-0.005275
2026-03-29 14:31:39.676000000,45.854147,-33.755003,-5.005093
2026-03-29 14:31:39.774000000,41.275018,-34.146332,-8.15966
2026-03-29 14:31:39.873000000,36.423859,-34.199536,-10.367314
2026-03-29 14:31:39.971000000,33.859737,-34.288718,-11.04784
2026-03-29 14:31:40.069000000,31.194307,-34.3732,-11.038869
2026-03-29 14:31:40.168000000,36.218427,-34.071091,-8.16938
2026-03-29 14:31:40.266000000,40.423918,-33.751134,-7.166602
2026-03-29 14:31:40.365000000,40.865223,-33.747896,-7.665581
2026-03-29 14:31:40.463000000,40.03556,-34.151137,-8.088809
2026-03-29 14:31:40.561000000,39.724756,-34.246705,-7.957326
2026-03-29 14:31:40.660000000,39.440559,-34.439532,-8.047792
2026-03-29 14:31:40.758000000,41.284959,-34.41175,-7.336231
2026-03-29 14:31:40.857000000,42.489145,-34.190052,-7.161091
2026-03-29 14:31:40.955000000,43.301951,-34.27199,-7.643512
2026-03-29 14:31:41.053000000,41.189213,-34.811855,-8.201046
2026-03-29 14:31:41.152000000,41.984753,-34.855825,-7.971473
2026-03-29 14:31:41.250000000,41.607395,-34.763491,-7.984029
2026-03-29 14:31:41.348000000,42.167191,-34.658436,-7.948521
2026-03-29 14:31:41.447000000,42.901265,-34.873826,-8.558684
2026-03-29 14:31:41.545000000,40.366169,-34.904917,-9.980727
2026-03-29 14:31:41.644000000,37.580736,-34.942155,-11.19327
2026-03-29 14:31:41.742000000,35.327641,-34.93374,-11.684338
2026-03-29 14:31:41.840000000,35.143676,-34.682218,-11.2208
2026-03-29 14:31:41.939000000,34.981637,-34.399589,-10.579235
2026-03-29 14:31:42.037000000,35.557569,-34.526193,-9.932801
2026-03-29 14:31:42.136000000,36.413374,-34.71738,-8.935364
2026-03-29 14:31:42.234000000,37.606489,-34.678646,-8.222237
2026-03-29 14:31:42.332000000,39.381307,-34.479888,-7.399273
2026-03-29 14:31:42.431000000,41.009064,-34.29523,-7.485126
2026-03-29 14:31:42.529000000,39.487448,-34.288219,-8.508681
2026-03-29 14:31:42.627000000,38.441435,-34.363204,-8.893366
2026-03-29 14:31:42.726000000,39.037871,-34.504552,-8.093412
2026-03-29 14:31:42.824000000,41.013401,-34.451788,-7.125873
2026-03-29 14:31:42.923005127,42.563915,-34.305653,-6.655448
2026-03-29 14:31:43.021000000,43.797622,-34.233779,-6.426035
2026-03-29 14:31:43.119000000,45.264589,-34.155153,-6.928691
2026-03-29 14:31:43.218000000,46.57144,-34.127873,-7.332579
2026-03-29 14:31:43.316000000,47.103689,-34.160245,-8.18704
2026-03-29 14:31:43.415000000,46.862461,-34.378005,-9.268407
2026-03-29 14:31:43.513000000,45.390551,-34.268166,-10.738533
2026-03-29 14:31:43.611000000,43.557588,-34.542859,-11.95283
2026-03-29 14:31:43.710000000,42.255139,-34.489713,-12.447799
2026-03-29 14:31:43.808000000,43.227188,-34.352693,-11.704338
2026-03-29 14:31:43.906000000,43.424854,-34.519028,-10.491329
2026-03-29 14:31:44.005000000,44.632544,-34.600734,-9.613298
2026-03-29 14:31:44.103000000,47.047931,-34.537842,-8.297811
2026-03-29 14:31:44.202000000,49.45058,-34.28033,-7.541579
2026-03-29 14:31:44.300000000,51.277211,-33.863344,-7.384504
2026-03-29 14:31:44.398000000,52.120958,-33.960496,-7.53264
2026-03-29 14:31:44.497000000,52.739176,-33.744283,-8.124333
2026-03-29 14:31:44.595000000,52.495587,-33.684318,-8.858877
2026-03-29 14:31:44.694000000,50.458552,-34.048134,-9.967169
2026-03-29 14:31:44.792000000,51.140136,-33.989012,-9.90565
2026-03-29 14:31:44.890000000,52.035168,-33.976274,-10.061698
2026-03-29 14:31:44.989000000,51.89504,-33.931181,-10.199103
2026-03-29 14:31:45.087000000,51.509431,-33.929234,-10.646504
2026-03-29 14:31:45.185000000,50.731677,-33.905206,-11.20279
2026-03-29 14:31:45.284000000,50.258079,-34.11298,-11.045214
2026-03-29 14:31:45.382000000,51.037499,-33.951952,-11.259852
2026-03-29 14:31:45.481000000,50.129634,-34.063987,-11.878064
2026-03-29 14:31:45.579000000,47.62108,-34.099986,-12.550123
2026-03-29 14:31:45.677000000,46.514387,-34.046823,-12.783975
2026-03-29 14:31:45.776000000,47.053761,-33.903222,-12.045461
2026-03-29 14:31:45.874000000,47.417998,-33.798737,-10.593247
2026-03-29 14:31:45.973000000,49.747953,-33.7039,-9.356211
2026-03-29 14:31:46.071000000,52.133225,-33.609356,-8.593038
2026-03-29 14:31:46.169000000,54.560456,-33.709815,-8.007177
2026-03-29 14:31:46.268000000,55.249643,-33.720746,-7.797633
2026-03-29 14:31:46.366000000,55.896298,-33.549404,-8.461384
2026-03-29 14:31:46.464000000,54.957526,-33.427642,-9.440361
2026-03-29 14:31:46.563000000,54.717219,-33.510479,-10.017546
2026-03-29 14:31:46.661000000,53.948307,-33.46776,-10.599345
2026-03-29 14:31:46.760000000,52.756658,-33.601676,-10.40324
2026-03-29 14:31:46.858000000,52.973725,-33.367369,-9.385642
2026-03-29 14:31:46.956000000,55.254946,-33.236425,-8.276944
2026-03-29 14:31:47.055000000,57.528518,-33.172241,-8.091469
2026-03-29 14:31:47.153000000,57.138251,-33.367762,-9.188998
2026-03-29 14:31:47.252000000,55.951236,-33.582015,-10.022107
2026-03-29 14:31:47.350000000,54.575141,-33.589371,-11.256685
2026-03-29 14:31:47.448000000,52.494358,-33.781784,-11.220739
2026-03-29 14:31:47.547000000,54.054469,-33.812233,-9.624067
2026-03-29 14:31:47.645000000,56.805041,-33.573149,-8.650713
2026-03-29 14:31:47.743000000,57.710679,-33.431758,-8.52396
2026-03-29 14:31:47.842000000,56.922657,-33.714391,-8.883257
2026-03-29 14:31:47.940000000,57.20584,-33.825504,-8.71121
2026-03-29 14:31:48.039000000,58.487497,-33.750895,-8.428498
2026-03-29 14:31:48.137000000,59.806946,-33.706048,-7.884587
2026-03-29 14:31:48.235000000,60.491072,-33.839978,-8.273483
2026-03-29 14:31:48.334000000,60.779422,-33.694122,-8.7265
2026-03-29 14:31:48.432000000,60.545187,-34.389138,-8.429612
2026-03-29 14:31:48.531000000,60.321328,-34.539116,-8.809625
2026-03-29 14:31:48.629000000,59.83844,-34.74676,-8.938576
2026-03-29 14:31:48.727000000,59.598503,-34.683007,-8.854936
2026-03-29 14:31:48.826000000,60.820601,-34.374317,-8.641304
2026-03-29 14:31:48.924000000,60.474413,-34.296927,-8.420046
2026-03-29 14:31:49.022000000,61.840137,-34.437824,-8.007689
2026-03-29 14:31:49.121000000,63.866497,-34.296238,-7.500346
2026-03-29 14:31:49.219000000,64.188328,-34.405374,-8.052086
2026-03-29 14:31:49.318000000,63.679261,-34.541554,-8.634925
2026-03-29 14:31:49.416000000,63.556468,-34.492011,-9.040389
2026-03-29 14:31:49.514000000,63.555081,-34.361965,-8.979164
2026-03-29 14:31:49.613000000,63.764665,-34.320546,-9.183428
2026-03-29 14:31:49.711000000,63.166744,-34.513431,-9.293524
2026-03-29 14:31:49.810000000,63.905791,-34.509787,-9.01646
2026-03-29 14:31:49.908000000,65.415693,-34.516436,-8.335104
2026-03-29 14:31:50.006000000,66.875762,-34.447916,-8.52972
2026-03-29 14:31:50.105000000,66.84116,-34.691101,-9.17612
2026-03-29 14:31:50.203000000,64.305452,-34.760192,-10.327325
2026-03-29 14:31:50.301000000,62.855615,-34.858799,-11.069993
2026-03-29 14:31:50.400000000,61.88204,-34.7012,-10.990023
2026-03-29 14:31:50.498000000,61.663624,-34.595308,-11.247481
2026-03-29 14:31:50.597000000,61.641706,-34.614268,-11.335184
2026-03-29 14:31:50.695000000,61.331171,-34.793984,-11.128527
2026-03-29 14:31:50.793000000,61.57296,-34.528799,-10.603208
2026-03-29 14:31:50.892000000,61.079185,-34.261619,-10.083876
2026-03-29 14:31:50.990000000,61.484058,-34.399155,-9.266875
2026-03-29 14:31:51.089000000,63.276594,-34.29437,-9.010566
2026-03-29 14:31:51.189000000,62.106145,-34.255687,-9.918358
2026-03-29 14:31:51.289000000,61.132604,-33.881898,-10.769761
2026-03-29 14:31:51.389000000,60.03069,-33.536564,-11.150786
2026-03-29 14:31:51.490000000,59.478353,-33.647277,-11.452354
2026-03-29 14:31:51.589000000,59.934951,-33.875064,-11.106793
2026-03-29 14:31:51.689000000,60.024023,-34.277468,-10.690196
2026-03-29 14:31:51.787000000,59.326395,-34.177628,-10.271816
2026-03-29 14:31:51.885000000,60.264972,-33.757319,-9.482393
2026-03-29 14:31:51.984000000,61.987839,-33.967637,-8.896952
2026-03-29 14:31:52.082000000,64.500967,-34.146827,-7.969471
2026-03-29 14:31:52.181000000,65.240567,-33.971431,-8.261866
2026-03-29 14:31:52.279000000,64.440424,-34.385758,-8.908666
2026-03-29 14:31:52.377000000,63.285514,-34.465097,-9.514699
2026-03-29 14:31:52.476000000,63.630958,-34.419222,-9.310666
2026-03-29 14:31:52.574000000,65.32662,-34.394965,-7.803571
2026-03-29 14:31:52.673000000,66.772483,-34.499279,-6.938534
2026-03-29 14:31:52.771000000,68.916616,-34.203784,-6.488586
2026-03-29 14:31:52.869000000,68.96761,-34.19316,-6.983627
2026-03-29 14:31:52.968000000,67.825261,-34.505207,-8.055056
2026-03-29 14:31:53.066000000,67.590849,-34.558261,-8.858344
2026-03-29 14:31:53.164000000,66.47177,-34.446778,-9.625927
2026-03-29 14:31:53.263000000,67.382009,-34.348687,-9.607581
2026-03-29 14:31:53.361000000,68.196625,-34.366247,-9.456325
2026-03-29 14:31:53.460000000,68.322888,-34.074151,-9.881873
2026-03-29 14:31:53.558000000,68.294597,-34.453909,-9.907337
2026-03-29 14:31:53.656000000,67.789149,-34.431267,-9.876733
2026-03-29 14:31:53.755000000,66.735176,-34.676129,-10.00034
2026-03-29 14:31:53.853000000,68.332307,-34.095922,-9.631185
2026-03-29 14:31:53.952000000,69.356336,-33.823544,-9.105892
2026-03-29 14:31:54.050000000,69.975971,-33.950572,-8.832013
2026-03-29 14:31:54.149000000,69.455326,-33.986028,-9.749284
2026-03-29 14:31:54.249000000,67.146927,-34.232365,-10.156686
2026-03-29 14:31:54.349000000,67.094055,-34.259348,-10.157994
2026-03-29 14:31:54.449000000,67.381975,-34.039829,-9.603093
2026-03-29 14:31:54.549000000,68.390008,-34.321858,-8.405349
2026-03-29 14:31:54.648000000,69.372544,-34.310441,-7.99552
2026-03-29 14:31:54.748000000,70.100048,-34.376926,-7.595433
2026-03-29 14:31:54.847000000,71.076499,-34.04197,-7.646415
2026-03-29 14:31:54.945000000,71.389048,-33.998315,-7.323137
2026-03-29 14:31:55.044000000,72.776909,-33.995286,-7.235236
2026-03-29 14:31:55.142000000,72.995618,-33.825136,-8.38321
2026-03-29 14:31:55.240000000,70.525316,-34.525083,-9.83661
2026-03-29 14:31:55.340000000,68.239464,-34.618749,-10.561627
2026-03-29 14:31:55.440000000,67.116301,-34.521917,-10.167157
2026-03-29 14:31:55.539000000,68.189002,-34.653375,-9.117631
2026-03-29 14:31:55.640000000,68.596211,-34.60528,-8.996426
2026-03-29 14:31:55.740000000,68.616524,-34.801477,-8.869224
2026-03-29 14:31:55.839000000,69.131999,-34.715297,-8.426653
2026-03-29 14:31:55.939000000,70.238804,-34.549668,-8.036273
2026-03-29 14:31:56.037000000,70.696645,-34.409588,-8.160684
2026-03-29 14:31:56.136000000,71.821611,-34.472702,-8.687463
2026-03-29 14:31:56.234000000,71.558915,-34.586384,-9.525582
2026-03-29 14:31:56.332000000,69.244068,-34.884228,-10.865124
2026-03-29 14:31:56.431000000,67.294213,-35.035732,-11.522212
2026-03-29 14:31:56.529000000,67.089451,-35.08036,-11.174615
2026-03-29 14:31:56.628000000,66.882333,-34.830488,-10.851507
2026-03-29 14:31:56.726000000,68.057118,-34.841796,-9.713017
2026-03-29 14:31:56.824000000,68.475385,-34.774655,-8.966635
2026-03-29 14:31:56.923000000,69.115436,-34.730788,-8.820806
2026-03-29 14:31:57.021000000,69.196442,-34.599812,-8.860222
2026-03-29 14:31:57.119000000,70.173828,-34.294493,-8.795795
2026-03-29 14:31:57.218000000,70.332022,-34.394985,-8.66897
2026-03-29 14:31:57.316000000,70.333006,-34.439364,-9.139944
2026-03-29 14:31:57.415000000,69.801508,-34.618476,-9.324018
2026-03-29 14:31:57.513000000,69.879167,-34.363583,-9.213832
2026-03-29 14:31:57.611000000,70.581256,-34.295749,-8.898572
2026-03-29 14:31:57.710000000,71.638801,-34.168807,-8.919248
2026-03-29 14:31:57.808000000,71.022868,-34.469789,-9.500838
2026-03-29 14:31:57.907000000,69.560859,-34.737615,-10.347824
2026-03-29 14:31:58.005000000,67.299459,-34.586852,-10.923967
2026-03-29 14:31:58.103000000,66.333657,-34.85061,-10.835112
2026-03-29 14:31:58.202000000,67.448945,-34.722961,-9.70201
2026-03-29 14:31:58.300000000,68.698507,-34.774894,-8.26874
2026-03-29 14:31:58.398000000,69.265809,-34.846963,-7.468199
2026-03-29 14:31:58.497000000,69.465619,-34.862105,-6.895499
2026-03-29 14:31:58.595000000,71.174417,-34.735231,-6.28547
2026-03-29 14:31:58.694000000,71.722676,-34.923027,-6.806499
2026-03-29 14:31:58.792000000,71.194204,-34.826267,-7.243964
2026-03-29 14:31:58.890000000,70.934882,-34.810168,-7.969964
2026-03-29 14:31:58.989000000,71.114529,-34.519284,-8.166587
2026-03-29 14:31:59.087000000,71.561866,-34.541049,-8.202256
2026-03-29 14:31:59.187000000,71.679318,-34.237112,-8.22856
2026-03-29 14:31:59.287000000,71.035047,-34.415882,-7.889306
2026-03-29 14:31:59.387000000,71.137766,-34.233752,-7.178799
2026-03-29 14:31:59.487000000,72.517607,-34.314041,-6.935738
2026-03-29 14:31:59.587000000,72.692132,-34.305192,-7.172968
2026-03-29 14:31:59.687000000,71.499329,-34.303088,-7.693543
2026-03-29 14:31:59.786000000,69.303484,-34.351549,-8.732043
2026-03-29 14:31:59.884000000,68.628607,-34.036646,-8.883175
2026-03-29 14:31:59.982000000,69.517057,-34.027142,-8.226026
2026-03-29 14:32:00.081000000,71.905513,-34.138877,-7.218614
2026-03-29 14:32:00.179000000,73.3577,-34.031223,-6.617201
2026-03-29 14:32:00.278000000,73.090947,-34.086732,-6.94655
2026-03-29 14:32:00.376000000,72.795876,-34.411613,-7.152302
2026-03-29 14:32:00.474000000,73.200599,-34.088323,-7.64823
2026-03-29 14:32:00.573000000,72.30872,-34.514804,-8.320073
2026-03-29 14:32:00.671000000,71.792467,-34.564285,-8.81382
2026-03-29 14:32:00.770000000,71.027055,-34.759505,-9.900516
